Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,1.9665,3.0281,26.1221,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,WHEN you HEAR the BELL COME QUICKLY ,5,5
,,,,,,WHEN HEAR BELL COME QUICKLY,,
2,2.5566,2.7928,138.7834,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,LEAVE NOW and ytou will ARRIVE on TIME,5,5
,,,,,,LEAVE NOW YOU ARRIVE TIME,,
3,2.3322,4.7209,11.4966,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,you SENT tHE BOY on a SHORT ERRAND,4,5
,,,,,,HE SENT BOY SHORT ERRAND,,
4,2.2571,2.7172,9.9329,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,the LONG JOURNEY HOME TOOK a YEAR,5,5
,,,,,,LONG JOURNEY HOME TOOK YEAR,,
5,2.1579,2.5529,9.4083,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,OPEN you BOOK to the FIRST PAGE,5,5
,,,,,,OPEN YOUR BOOK FIRST PAGE,,
6,2.0875,2.4638,10.7823,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,the CORNERSTORE was ROBBED LAST NIGHT,5,5
,,,,,,CORNER STORE ROBBED LAST NIGHT,,
7,2.3609,2.9341,11.8938,AW,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,a THIN BOOK FITS in the SIDE POCKET,5,5
,,,,,,THIN BOOK FITS SIDE POCKET,,
8,1.9937,2.8299,9.2377,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,WILL you PLEASE ANSWER THAT PHONE,5,5
,,,,,,WILL PLEASE ANSWER THAT PHONE,,
9,2.3592,3.2503,11.0579,AW,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,ONE STEP MORE and the BOARD will COLLAPSE,5,5
,,,,,,ONE STEP MORE BOARD COLLAPSE,,
10,2.5901,3.5088,12.6524,AW,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,SEVEN SEALS were STAMPED on GREAT SHEETS,5,5
,,,,,,SEVEN SEALS STAMPED GREAT SHEETS,,
