Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.9844,4.5692,13.9049,TA,05_06_10_14_16_18_20_,SLASH the GOLD CLOTH into FINE RIBBONS,,5
,,,,,,SLASH GOLD CLOTH FINE RIBBONS,,
2,2.3771,3.2752,14.0268,AW,01_02_03_10_13_19_20_,the readright see the red SUN,,5
,,,,,,WIDE ROAD SHIMMERED HOT SUN,,
3,2.1443,3.1777,12.6403,AW,02_03_05_09_10_11_17_,the lane BACK touches for LOW,,5
,,,,,,LAME BACK KEPT SCORE LOW,,
4,2.2689,3.6076,9.7911,AW,01_06_08_09_10_13_17_,the porpoise swan in the TANK,,5
,,,,,,TWO BLUE FISH SWAM TANK,,
5,2.3705,4.8357,19.1473,TA,03_04_05_06_11_13_19_,a CHILD ref SAVED the DAY for US,,5
,,,,,,CHILD WIT SAVED DAY US,,
6,2.3866,2.7642,10.9651,TA,02_06_11_12_14_15_20_,the PLANT GREW LARGE and GREEN in the WINDOW,,5
,,,,,,PLANT GREW LARGE GREEN WINDOW,,
7,2.4059,3.7934,19.9849,AW,02_05_06_12_14_18_20_,alwys be fine in the room a lard,,5
,,,,,,WISP CLOUD HUNG BLUE AIR,,
8,2.2719,3.1177,12.4375,TA,06_07_09_11_16_17_19_,all the pliers were the SAME SIZE,,5
,,,,,,BOTH BROTHERS WEAR SAME SIZE,,
9,2.6817,3.6406,15.6312,TA,01_02_05_11_12_14_18_,the joint average CHILD is the slone date,,5
,,,,,,JOY EVERY CHILD SWAN BOAT,,
10,2.25,3.6233,19.6387,AW,01_02_07_08_13_16_18_,he solved the mission by hand solvve,,5
,,,,,,SOFT CUSHION BROKE MAN FALL,,
11,2.5649,3.9924,20.1509,TA,01_03_04_11_12_14_19_,the IDEA is to slide BOTH EDGES STRAIGHT,,5
,,,,,,IDEA SEW BOTH EDGES STRAIGHT,,
12,2.2183,3.6268,16.3784,AW,01_02_05_07_11_13_17_,the view was PAID EVERY THIRD WEEK,,5
,,,,,,BILL PAID EVERY THIRD WEEK,,
13,2.8855,8.116,22.9555,AW,01_04_09_11_15_17_19_,the sweepstake the SIZE of the dash take,,5
,,,,,,NOTE CLOSELY SIZE GAS TANK,,
14,2.5318,4.3281,11.0319,AW,02_04_08_11_16_19_20_,a POT of TEA HELPS PASS the EVENING,,5
,,,,,,POT TEA HELPS PASS EVENING,,
