Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,1.9665,2.345,9.3414,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,When you hear the bell come quickly.,7,7
,,,,,,When you hear the bell come quickly,,
2,2.5566,2.2863,9.3832,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,Leave now and you'll arrive on time.,8,8
,,,,,,Leave now and you will arrive on time,,
3,2.3322,1.3545,7.9794,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,He sent the boy on a short errand.,8,8
,,,,,,He sent the boy on a short errand,,
4,2.2571,2.5312,8.3879,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,The long journey home took a year.,7,7
,,,,,,The long journey home took a year,,
5,2.1579,1.4734,6.9464,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,Open your book to the first page,7,7
,,,,,,Open your book to the first page,,
6,2.0875,1.013,8.1018,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,The corner store was robbed last night.,7,7
,,,,,,The corner store was robbed last night,,
7,2.3609,2.7221,9.1202,AW,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,A thin book fits in the side pocket.,8,8
,,,,,,A thin book fits in the side pocket,,
8,1.9937,1.2288,8.6215,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,Will you please answer that phone?,6,6
,,,,,,Will you please answer that phone,,
9,2.3592,0.90807,8.109,AW,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,One step more and the board will collapse.,8,8
,,,,,,One step more and the board will collapse,,
10,2.5901,1.3216,13.8822,AW,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,Seven seals were stamped on grey sheets.,6,7
,,,,,,Seven seals were stamped on great sheets,,
11,2.6556,0.86155,8.9985,AW,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,The streets are narrow and full of sharp turns.,9,9
,,,,,,The streets are narrow and full of sharp turns,,
12,2.8093,0.77499,8.9198,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,The blind man counted his old coins.,7,7
,,,,,,The blind man counted his old coins,,
13,2.2146,0.81343,10.7262,AW,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,The flat pack takes less luggage space.,6,7
,,,,,,A flat pack takes less luggage space,,
