Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.3925,3.5325,8.348,TA,05_07_09_12_13_15_18_,the way CUTS trans mANY WOOD,,5
,,,,,,LATHE CUTS TRIMS ANY WOOD,,
2,2.0194,2.9154,10.9393,AW,01_02_05_06_11_15_20_,that is that of never ,,5
,,,,,,PAGES BOUND CLOTH MAKE BOOK,,
3,2.571,3.5586,8.8392,AW,02_05_06_09_13_18_19_,nice oddballs,,5
,,,,,,RICE OFTEN SERVED ROUND BOWLS,,
4,2.6924,2.2768,9.2217,TA,03_05_08_12_14_15_19_,he ran home big BOARD,,5
,,,,,,ROUND HOLE DRILLED THIN BOARD,,
5,2.3858,3.9703,5.754,AW,02_05_06_08_09_17_20_,france ,,5
,,,,,,THIEVES ROB FRIENDS DESERVE JAIL,,
6,1.9064,3.8479,6.3516,AW,01_10_13_14_16_17_18_,THROUGH the LOT,,5
,,,,,,FENCE CUTS THROUGH CORNER LOT,,
7,2.1672,3.6169,8.5763,TA,05_06_09_14_16_18_20_,the football is TEN INCHES,,5
,,,,,,THERE FLOOD MARK TEN INCHES,,
8,2.6854,3.1041,13.0237,AW,03_08_09_10_12_14_20_,he OFFERED PROOF in the FORM of a LARGE CHART,,5
,,,,,,OFFERED PROOF FORM LARGE CHART,,
9,2.4401,3.0858,8.5414,AW,01_03_07_11_14_15_19_,this will have SETTLE in a ROUND fall,,5
,,,,,,SQUARE PEG SETTLE ROUND HOLE,,
10,2.781,6.7515,8.3353,AW,02_04_14_16_17_19_20_,little ,,5
,,,,,,WOOD BEST MAKING TOYS BLOCKS,,
11,2.6823,3.9676,11.5423,AW,07_08_11_13_17_18_20_,our can be USED to down the FIRE,,5
,,,,,,CORN COBS USED KINDLE FIRE,,
12,2.2,3.1154,7.86,TA,02_05_06_10_14_15_16_,the CHILD ALMOST HURT hte SMALL DOG,,5
,,,,,,CHILD ALMOST HURT SMALL DOG,,
13,1.9456,3.5654,7.8771,AW,05_07_08_10_11_15_16_,two sides one DOWN the MIDDLE,,5
,,,,,,THIN STRIPE RUNS DOWN MIDDLE,,
14,2.1857,4.4878,10.5354,AW,01_03_05_08_16_18_19_,the log glows just put on,,5
,,,,,,MAIL COMES THREE BATCHES DAY,,
15,1.858,2.3595,8.6633,AW,03_06_10_11_14_15_20_,PRESS the PEDAL WITH your LEFT FOOT,,5
,,,,,,PRESS PEDAL WITH LEFT FOOT,,
16,2.3863,1.8844,8.3171,TA,04_09_11_13_16_17_19_,SHAKE HANDS WITH this FRIENDLY CHILD,,5
,,,,,,SHAKE HANDS WITH FRIENDLY CHILD,,
17,2.4505,2.903,10.0067,TA,03_07_08_14_15_17_19_,the GOLD case is encaustic,,5
,,,,,,GOLD VASE BOTH RARE COSTLY,,
18,2.7625,4.9684,12.8799,TA,01_02_07_11_16_17_20_,say the BARN fowl in the long grass,,5
,,,,,,SHAKY BARN FELL LOUD CRASH,,
19,2.4719,3.0456,7.9732,AW,01_02_06_13_14_15_20_,EVERY PHRASE he says is TRUE,,5
,,,,,,EVERY WORD PHRASE SPEAKS TRUE,,
20,2.1678,2.8907,8.7222,AW,05_09_11_12_14_15_19_,without an x it means NOTHING,,4
,,,,,,MAP HAD MEANT NOTHING,,
21,2.7975,4.0224,9.0381,TA,10_11_13_14_15_18_19_,check the clear leave,,5
,,,,,,JERK CORD OUT TUMBLES GOLD,,
22,2.7121,2.7447,9.2644,TA,02_06_07_09_12_14_19_,a MAN in a BLUE SWEATER SAT at the DESK,,5
,,,,,,MAN BLUE SWEATER SAT DESK,,
23,2.0953,3.9706,14.6739,AW,02_03_08_12_13_14_16_,wide wire hats keep the head COVERED,,5
,,,,,,LIVE WIRES SHOULD KEPT COVERED,,
24,2.342,3.2302,11.1175,TA,02_06_11_12_13_14_16_,like the great move OVER,,5
,,,,,,LOOP BRAID LEFT THEN OVER,,
25,2.8819,5.3962,10.1719,TA,01_02_04_05_12_14_20_,ZEST then SKILL,,5
,,,,,,YOUTH DROVE ZEST LITTLE SKILL,,
26,2.442,3.7322,7.0039,AW,05_07_08_10_12_15_19_,nails us both,,5
,,,,,,FLOOD MAILS REQUESTS THIS BOOK,,
27,2.2864,2.5297,14.666,TA,03_08_12_13_14_17_19_,IF you bungle YOUR SPEECH we'll be LOST,,5
,,,,,,IF MUMBLE YOUR SPEECH LOST,,
28,2.6225,4.5071,8.5627,AW,01_02_08_09_10_12_18_,USED to be CUP in place,,5
