Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,1.9665,2.1824,6.6027,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,when you hear the bell come quickly,,7
,,,,,,When you hear the bell come quickly,,
2,2.5566,1.8047,6.9094,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,leave now and you'll arrive on time,,8
,,,,,,Leave now and you will arrive on time,,
3,2.3322,1.6231,7.2798,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,he sent the boy on a short errand,,8
,,,,,,He sent the boy on a short errand,,
4,2.2571,2.4175,6.8662,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,the long journey home took a year,,7
,,,,,,The long journey home took a year,,
5,2.1579,1.511,5.3678,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,open your book to the first page,,7
,,,,,,Open your book to the first page,,
6,2.0875,1.1856,6.3465,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,the corner store was robbed last night,,7
,,,,,,The corner store was robbed last night,,
7,2.3609,2.0917,7.508,AW,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,a thin book fits in the side pocket,,8
,,,,,,A thin book fits in the side pocket,,
8,1.9937,1.5928,5.6174,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,will you please answer that phone,,6
,,,,,,Will you please answer that phone,,
9,2.3592,1.0212,8.2699,AW,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,one step more and the board will collapse,,8
,,,,,,One step more and the board will collapse,,
10,2.5901,3.0276,8.9472,AW,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,7 seals were stamped on gray sheets,,7
,,,,,,Seven seals were stamped on great sheets,,
11,2.6556,1.0383,10.4148,AW,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,the streets are narrow and full of sharp turns,,9
,,,,,,The streets are narrow and full of sharp turns,,
