Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,1.9665,3.6694,9.9608,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,WHEN you HEAR the BELL COME QUICKLY,5,5
,,,,,,WHEN HEAR BELL COME QUICKLY,,
2,2.5566,2.6318,8.5437,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,LEAVE NOW and YOU will ARRIVE on TIME,5,5
,,,,,,LEAVE NOW YOU ARRIVE TIME,,
3,2.3322,2.7812,8.079,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,You SENT tHE BOY on a SHORT ERRAND,4,5
,,,,,,HE SENT BOY SHORT ERRAND,,
4,2.2571,2.7001,7.5497,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,The LONG JOURNEY HOME TOOK a YEAR,5,5
,,,,,,LONG JOURNEY HOME TOOK YEAR,,
5,2.1579,2.5827,7.787,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,OPEN YOUR BOOK to the FIRST PAGE,5,5
,,,,,,OPEN YOUR BOOK FIRST PAGE,,
6,2.0875,2.6877,9.8398,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,The CORNER STORE was ROBBED LAST NIGHT,5,5
,,,,,,CORNER STORE ROBBED LAST NIGHT,,
7,2.3609,2.9092,9.4054,AW,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,A THIN BOOK FITS in the SIDE POCKET,5,5
,,,,,,THIN BOOK FITS SIDE POCKET,,
8,1.9937,2.4222,7.1639,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,WILL you PLEASE ANSWER THAT PHONE,5,5
,,,,,,WILL PLEASE ANSWER THAT PHONE,,
9,2.3592,2.8837,9.2765,AW,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,ONE STEP MORE and the BOARD will COLLAPSE,5,5
,,,,,,ONE STEP MORE BOARD COLLAPSE,,
10,2.5901,3.3526,9.6881,AW,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,SEVEN SEALS were STAMPED on GREAT SHEETS,5,5
,,,,,,SEVEN SEALS STAMPED GREAT SHEETS,,
11,2.6556,2.9526,10.179,AW,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,The STREETS are NARROW and FULL of SHARP TURNS,5,5
,,,,,,STREETS NARROW FULL SHARP TURNS,,
12,2.8093,2.9094,8.0079,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,The BLIND MAN COUNTED his OLD COINS,5,5
,,,,,,BLIND MAN COUNTED OLD COINS,,
13,2.2146,3.1033,10.3107,AW,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,The FLAT PACK takes LESS LUGGAGE SPACE,5,5
,,,,,,FLAT PACK LESS LUGGAGE SPACE,,
