Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.3807,5.1406,12.3401,TA,01_04_06_07_10_16_,it is HARD to ERASE ..,,5
,,,,,,HARD ERASE BLUE RED INK,,
2,3.0834,6.6152,15.4789,AW,02_06_07_09_11_16_,the ... made a TASK FORCE,,5
,,,,,,NAVY ATTACKED BIG TASK FORCE,,
3,2.4517,4.1322,9.82,AW,03_07_08_09_11_12_,... on a DAY LIKE THIS,,5
,,,,,,DISPENSE VEST DAY LIKE THIS,,
4,2.2914,3.3598,4.3436,TA,05_06_13_14_15_16_,...,,5
,,,,,,FINE SOAP SAVES TENDER SKIN,,
5,2.6636,3.9853,17.8809,AW,06_07_11_13_15_16_,... DANGER on a swing,,5
,,,,,,CRAMP NO SMALL DANGER SWIM,,
6,2.8523,6.0608,12.0286,AW,05_10_12_14_15_16_,.. FINISHED PAGE,,5
,,,,,,INK STAIN DRIED FINISHED PAGE,,
7,2.2991,3.9625,4.8503,TA,04_06_12_14_15_16_,...,,5
,,,,,,MEN STRIVE SELDOM GET RICH,,
8,2.4593,3.5992,15.6149,AW,03_04_06_08_12_16_,the GIRL at the .. SOLD 50 ..,,5
,,,,,,GIRL BOOTH SOLD FIFTY BONDS,,
9,2.5842,4.0553,5.3751,AW,01_04_05_07_08_10_,...,,5
,,,,,,PIRATES SEIZED CREW LOST SHIP,,
10,1.9029,3.3161,8.2521,AW,02_05_06_07_09_11_,he BROKE ..,,5
,,,,,,BROKE NEW SHOELACE THAT DAY,,
11,2.2309,3.6254,12.665,AW,01_03_04_05_10_13_,READ .. for PLEASURE,,5
,,,,,,READ VERSE OUT LOUD PLEASURE,,
12,2.7541,4.7812,17.0687,TA,01_03_06_07_10_11_,the KITE ... but STAYED ALOFT,,5
,,,,,,KITE DIPPED SWAYED STAYED ALOFT,,
13,2.5358,7.2688,24.7893,AW,01_02_06_08_09_10_,a ROD is USED to ... cinimun,,5
,,,,,,ROD USED CATCH PINK SALMON,,
14,2.5218,3.3984,10.1345,AW,07_09_10_11_12_14_,... with.. to spare,,5
,,,,,,THING SMALL NOTE CAUSE DESPAIR,,
15,1.9331,5.2918,10.4276,AW,01_02_08_09_13_16_,.. GENTLY ...,,5
,,,,,,NUDGE GENTLY WAKE HER NOW,,
16,2.7166,4.0566,9.3364,TA,02_07_10_11_12_13_,... SHAGGY DOG,,5
,,,,,,FIVE YEARS LIVED SHAGGY DOG,,
17,2.2018,4.0491,5.0009,TA,05_07_11_12_13_16_,...,,5
,,,,,,HELP WEAK PRESERVE THEIR STRENGTH,,
18,2.5824,4.2046,13.2762,TA,04_08_11_12_13_14_,.. SEVEN .. at ONCE,,5
,,,,,,ROPE BIND SEVEN BOOKS ONCE,,
19,2.322,3.7781,14.7936,AW,01_04_06_10_12_16_,SLIDE the TRAY ACROSS the GLASS TOP,,5
,,,,,,SLIDE TRAY ACROSS GLASS TOP,,
20,2.4782,4.6373,7.9333,AW,01_02_03_06_09_15_,... best,,5
,,,,,,EARLY PHASE LIFE MOVES FAST,,
21,2.0001,3.7437,16.8713,TA,02_07_08_09_12_13_,SHE was WAITING in the FRONT LAWN,,5
,,,,,,SHE WAITING MY FRONT LAWN,,
22,2.5957,4.9174,10.0052,TA,03_07_08_14_15_16_,... please,,5
,,,,,,SCHOOLS LADIES TEACH CHARM GRACE,,
23,2.5355,4.0677,14.9633,AW,03_04_07_10_13_14_,the YOUNG KID JUMPED the RUSTY GATE,,5
,,,,,,YOUNG KID JUMPED RUSTY GATE,,
24,2.9098,5.6505,10.9145,TA,01_02_09_10_11_15_,she poured...,,5
,,,,,,CHEAP CLOTHES FLASHY DON LAST,,
25,1.9089,3.5627,4.5705,TA,04_05_07_08_11_15_,...,,5
,,,,,,CEMENT DRIED WHEN MOVED IT,,
26,2.2801,4.2423,16.6899,AW,02_04_05_08_09_13_,LOOK in the water to FIND the TAN SHIRT,,5
,,,,,,LOOK CORNER FIND TAN SHIRT,,
27,2.7566,5.3149,11.7157,TA,02_04_10_12_13_14_,.. in DISTINCT WAYS,,5
,,,,,,DENSE CROWD TWO DISTINCT WAYS,,
28,2.3141,4.3863,13.713,AW,04_05_09_11_13_15_,the .. BOX was FULL of ...,,5
,,,,,,PAPER BOX FULL THUMB TACKS,,
29,2.5485,4.4551,5.503,TA,01_05_06_07_09_11_,...,,5
,,,,,,RAISE SAIL STEER SHIP NORTHWARD,,
30,2.3873,5.1423,18.3338,TA,01_06_09_11_14_15_,the children SMILEd at .. FRIENDS,,5
,,,,,,SULLEN SMILE GETS FEW FRIENDS,,
31,2.8195,4.7205,24.5119,AW,01_06_08_12_13_15_,the .. and the TIRE was FLAT and USELESS,,5
,,,,,,TUBE BLOWN TIRE FLAT USELESS,,
32,2.7541,4.2242,5.3441,TA,01_03_04_05_08_10_,...,,5
,,,,,,PLEASANT HOURS FLY TOO SOON,,
33,2.7835,4.3547,5.5068,TA,05_06_08_11_13_16_,...,,5
,,,,,,SIP TEA REVIVES TIRED FRIEND,,
34,2.8237,6.3406,17.8041,TA,01_04_07_11_12_14_,he .. in LARGE AMOUNTS ...,,5
,,,,,,SEND NOW LARGE AMOUNTS BAD,,
35,2.5921,5.6767,16.4283,TA,02_05_06_10_12_16_,SLIDE the cash BACK in the DESK,,5
,,,,,,SLIDE CATCH BACK OPEN DESK,,
36,2.5849,4.1313,21.8988,TA,02_06_07_09_14_15_,she BLUSHED WHEN given a WHITE ORCHID,,5
,,,,,,BLUSHED WHEN GAVE WHITE ORCHID,,
37,2.5041,5.7656,9.5733,AW,03_07_12_13_14_16_,... of LIFE,,5
,,,,,,BIRTH DEATH MARK LIMITS LIFE,,
38,2.7604,4.7453,9.2648,TA,04_05_09_10_11_12_,... to LEAVE,,5
,,,,,,THOSE WORDS CUE ACTOR LEAVE,,
39,2.2577,3.1934,13.225,TA,01_04_07_09_11_16_,SMILE WHEN you SAY NASTY WORDS,,5
,,,,,,SMILE WHEN SAY NASTY WORDS,,
40,2.7975,5.5619,6.7457,TA,01_07_09_12_14_15_,...,,5
,,,,,,JERK CORD OUT TUMBLES GOLD,,
41,2.806,4.542,20.3576,AW,04_06_08_10_13_15_,she FLAPS HER CAPE when she .. in the STREET,,5
,,,,,,FLAPS HER CAPE PARADES STREET,,
42,2.6402,5.5056,19.2015,TA,02_03_04_08_10_11_,WHEN the .. it is TIME to take,,5
,,,,,,WHEN FROST COME TIME TURKEY,,
43,2.0482,3.3218,8.7376,AW,02_03_07_11_12_14_,SHE was ...,,5
,,,,,,SHE KIND SICK OLD PEOPLE,,
44,2.6678,7.352,24.1592,TA,01_02_06_08_09_14_,move the ... of rough OBJECTS,,5
,,,,,,USED LATHE MAKE BRASS OBJECTS,,
45,2.5014,4.3405,14.3559,AW,01_06_07_11_14_16_,he read is LAST NOVEL.. end,,5
