Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.7884,5.1582,6.5019,AW,02_03_04_11_13_15_,...,0,5
,,,,,,HOGS FED CHOPPED CORN GARBAGE,,
2,2.2791,4.5464,9.6261,AW,01_03_04_07_09_11_,..BLOCK FORM,2,5
,,,,,,SHAPE CLAY GENTLY BLOCK FORM,,
3,2.921,4.7189,6.0547,TA,01_04_06_08_09_16_,...,0,5
,,,,,,SLANG WORD RAW WHISKEY BOOZE,,
4,2.7113,6.0187,12.2426,AW,03_05_06_09_13_14_,.. failed to ENDURE,1,5
,,,,,,CASTLE BUILT SAND FAILS ENDURE,,
5,2.2868,3.3937,9.4174,AW,02_03_06_07_11_12_,EVEN the WORST ...,2,5
,,,,,,EVEN WORST BEAT LOW SCORE,,
6,2.4944,5.2431,12.4919,TA,04_05_09_10_13_15_,check the ... weekly,1,5
,,,,,,JERK ROPE BELL RINGS WEAKLY,,
7,2.2183,3.7891,12.9649,AW,01_05_07_09_14_16_,...EVERY THIRD WEEK,3,5
,,,,,,BILL PAID EVERY THIRD WEEK,,
8,2.5509,5.1595,13.4222,AW,01_04_05_06_14_15_,the .. INTO the CROWD and was LOST,3,5
,,,,,,CHAP SKIPPED INTO CROWD LOST,,
9,2.4196,4.1833,9.4711,TA,01_05_08_09_12_14_,... and ORDERS,1,5
,,,,,,TYPE OUT THREE LISTS ORDERS,,
10,2.2689,3.2397,4.2395,TA,06_07_11_12_13_15_,...,0,5
,,,,,,BREAKFAST BUNS FINE HOT DRINK,,
11,3,3.5286,13.3442,TA,03_05_06_07_08_14_,..the flowers and ..,0,5
,,,,,,SMOKEY FIRES LACK FLAME HEAT,,
12,2.2902,4.2899,5.0418,AW,01_05_08_13_14_15_,...,0,5
,,,,,,POACHED EGGS TEA MUST SUFFICE,,
13,2.3136,4.3803,10.091,AW,01_05_07_08_11_16_,these aren't the ...,0,5
,,,,,,SOME FORM OTHER NEED FUN,,
14,2.4824,3.8567,13.4564,TA,01_08_09_12_13_16_,the .. PICKLE TASTES..,2,5
,,,,,,SALT PICKLE TASTES FINE HAM,,
15,2.6715,4.0256,9.9614,TA,01_02_10_14_15_16_,... RELEASE STEAM,2,5
,,,,,,TWIST VALVE RELEASE HOT STEAM,,
16,2.342,3.1532,4.0651,TA,02_04_06_09_10_11_,...,0,5
,,,,,,LOOP BRAID LEFT THEN OVER,,
17,2.723,4.1877,5.0194,AW,02_04_05_09_14_15_,...,0,5
,,,,,,BLOOM ROSE LASTS FEW DAYS,,
18,2.6255,3.8389,19.3264,TA,01_02_03_06_11_15_,he WHEELED the BIKE PAST the WINDING ROAD,5,5
,,,,,,WHEELED BIKE PAST WINDING ROAD,,
19,2.4604,3.584,15.1036,AW,01_05_06_10_15_16_,..WORDS WORK BETTER than ..,3,5
,,,,,,SWEET WORDS WORK BETTER FIERCE,,
20,2.5498,3.4301,5.566,TA,02_05_07_08_10_15_,...,0,5
,,,,,,PLEAD COUNCIL FREE POOR THIEF,,
21,2.3731,3.5514,4.4553,TA,02_03_04_06_08_12_,...,0,5
,,,,,,FASTEN TWO PINS EACH SIDE,,
22,2.2442,4.5598,15.0549,AW,01_07_09_10_13_16_,..PLANS FAIL WITHOUT LUCK,4,5
,,,,,,NEAT PLANS FAIL WITHOUT LUCK,,
23,2.4678,3.9818,10.2054,AW,02_07_08_10_11_14_,... PINE TORCH,2,5
,,,,,,FLINT SPUTTERED LIT PINE TORCH,,
24,2.6253,3.6306,4.4781,TA,01_02_05_06_13_14_,...,0,5
,,,,,,TREE TOP WAVED GRACEFUL WAY,,
25,2.6439,7.7223,13.242,TA,02_04_05_06_11_12_,the ... EVENING,1,5
,,,,,,POT TEA HELPS PASS EVENING,,
26,2.8078,4.8243,5.7758,TA,06_08_09_13_14_16_,...,0,5
,,,,,,LET JOIN SING LAST CHORUS,,
27,2.3858,4.8832,12.9468,AW,05_07_09_12_14_16_,...FRIENDS DESERVE..,2,5
,,,,,,THIEVES ROB FRIENDS DESERVE JAIL,,
28,2.691,5.5574,16.029,AW,02_06_09_11_13_16_,the .. on TOP of the ... WIND,2,5
,,,,,,VANE TOP POLE REVOLVED WIND,,
29,2.6919,4.9323,5.7881,AW,01_04_10_12_14_16_,...,0,5
,,,,,,PEARL WORN THIN SILVER RING,,
30,2.1524,4.8111,9.9148,AW,01_03_09_10_11_16_,.. and then BURN IT,2,5
,,,,,,RAKE RUBBISH UP BURN IT,,
31,2.4818,4.5268,5.3426,AW,01_04_12_13_14_16_,...,0,5
,,,,,,PAINT SOCKETS WALL DULL GREEN,,
32,2.478,5.3186,6.4624,TA,02_10_11_12_13_15_,...,0,5
,,,,,,TRAIN BROUGHT HERO BIG TOWN,,
33,2.8584,5.7128,9.8978,AW,03_08_11_12_13_15_,..on MONDAYS,1,5
,,,,,,CONE COSTS FIVE CENTS MONDAYS,,
34,2.3702,3.2964,13.535,AW,03_05_06_08_13_15_,..are SOUR but TASTE..,2,5
,,,,,,DILL PICKLES SOUR TASTE FINE,,
35,2.2973,3.3561,16.1558,TA,01_03_07_10_14_15_,they put their KIDS in PUBLIC SCHOOL,3,5
,,,,,,TOOK KIDS FROM PUBLIC SCHOOL,,
36,2.3229,4.353,7.0487,TA,05_06_09_11_12_15_,...fresh,0,5
,,,,,,STEEP TRAIL PAINFUL OUR FEET,,
37,2.8403,5.8528,13.9165,TA,02_06_10_13_14_16_,the..HOUSED FIVE rabbits,2,5
,,,,,,STRAW NEST HOUSED FIVE ROBINS,,
38,2.2805,4.9753,10.5112,TA,03_05_06_07_12_16_,.. and LET it SETTLE,2,5
,,,,,,DIP PAIL ONCE LET SETTLE,,
39,2.5898,4.4695,9.2133,AW,01_04_06_10_13_14_,..to the left..,0,5
,,,,,,ADD STORE ACCOUNT LAST CENT,,
40,2.1497,3.5345,11.3974,TA,01_06_08_12_13_15_,we NEED to .. MATTER,2,5
,,,,,,NEED END ALL SUCH MATTER,,
41,2.7383,4.587,13.8827,TA,03_04_05_08_09_10_,the .. INTO the DENSE GRASS,3,5
,,,,,,CHILD CRAWLED INTO DENSE GRASS,,
42,2.1421,4.5443,12.12,AW,02_05_10_12_13_15_,he went to the church to SEE the ..,1,5
,,,,,,PEEP UNDER TENT SEE CLOWN,,
43,2.6384,3.5322,4.3959,AW,01_04_05_07_08_09_,...,0,5
,,,,,,KEEP HATCH TIGHT WATCH CONSTANT,,
44,2.6715,5.6912,14.971,AW,01_02_07_09_10_12_,the .. into PLACE with..,1,5
,,,,,,BEST METHOD FIX PLACE CLIPS,,
45,2.3871,3.7801,8.7639,AW,01_06_07_08_14_15_,...SOFTLY,1,5
,,,,,,FAN WHIRLED ROUND BLADES SOFTLY,,
46,2.1941,4.0649,16.3845,TA,02_04_05_09_11_13_,work FAST if you WANT to FINISH EARLY,4,5
,,,,,,WRITE FAST WANT FINISH EARLY,,
47,2.8963,6.1513,20.0385,TA,01_03_06_08_11_13_,..PARTNERs ...,1,5
,,,,,,STRONG BID SCARE PARTNER STIFF,,
48,2.0953,3.5844,16.936,AW,02_03_04_07_10_12_,LIVE WIRES SHOULD be KEPT COVERED,5,5
,,,,,,LIVE WIRES SHOULD KEPT COVERED,,
49,2.1722,4.4161,18.2796,TA,03_04_05_09_12_14_,put the SOAP on TOP of the BATH WATER,4,5
,,,,,,FLOAT SOAP TOP BATH WATER,,
50,2.7221,3.6261,4.4101,TA,02_03_06_11_12_13_,...,0,5
,,,,,,CLOTHES LODGING FREE NEW MAN,,
51,2.6653,5.5446,7.5604,TA,06_07_08_09_10_13_,...CLASS,1,5
,,,,,,BRING BEST COMPASS THIRD CLASS,,
