Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.9844,5.4181,9.6257,TA,05_06_10_14_16_18_20_,SLASH the GOLD CLOTH into FINE RIBBONS,5,5
,,,,,,SLASH GOLD CLOTH FINE RIBBONS,,
2,2.3771,3.6385,3.6389,AW,01_02_03_10_13_19_20_,,0,5
,,,,,,WIDE ROAD SHIMMERED HOT SUN,,
3,2.1443,2.6883,6.976,AW,02_03_05_09_10_11_17_,the LAME BACK KEPTs its... LOW,4,5
,,,,,,LAME BACK KEPT SCORE LOW,,
4,2.2689,2.8629,5.4385,AW,01_06_08_09_10_13_17_,.. SWAM in the TANK,2,5
,,,,,,TWO BLUE FISH SWAM TANK,,
5,2.3705,2.8812,6.2569,TA,03_04_05_06_11_13_19_,the CHILD's.. SAVED the DAY for US,4,5
,,,,,,CHILD WIT SAVED DAY US,,
6,2.3866,2.562,7.3867,TA,02_06_11_12_14_15_20_,the PLANT GREW LARGE and GREEN in the WINDOW,5,5
,,,,,,PLANT GREW LARGE GREEN WINDOW,,
7,2.4059,3.3075,3.3079,AW,02_05_06_12_14_18_20_,,0,5
,,,,,,WISP CLOUD HUNG BLUE AIR,,
8,2.2719,3.8782,7.005,TA,06_07_09_11_16_17_19_,.. BROTHERS were the SAME SIZE,3,5
,,,,,,BOTH BROTHERS WEAR SAME SIZE,,
9,2.6817,3.7778,7.1615,TA,01_02_05_11_12_14_18_,the JOY in EVERY CHILD is...,3,5
,,,,,,JOY EVERY CHILD SWAN BOAT,,
10,2.25,2.8081,6.7518,AW,01_02_07_08_13_16_18_,the SOFT whishing... ,1,5
,,,,,,SOFT CUSHION BROKE MAN FALL,,
11,2.5649,3.5009,6.5244,TA,01_03_04_11_12_14_19_,... to set BOTH EDGES STRAIGHT,3,5
,,,,,,IDEA SEW BOTH EDGES STRAIGHT,,
12,2.2183,2.3473,5.7481,AW,01_02_05_07_11_13_17_,the BILL was PAID EVERY THIRD WEEK,5,5
,,,,,,BILL PAID EVERY THIRD WEEK,,
13,2.8855,3.4351,6.2108,AW,01_04_09_11_15_17_19_,... the SIZE of the GAS TANK,3,5
,,,,,,NOTE CLOSELY SIZE GAS TANK,,
14,2.5318,3.1396,8.7473,AW,02_04_08_11_16_19_20_,a part of... across the EVENING,1,5
,,,,,,POT TEA HELPS PASS EVENING,,
15,2.4054,3.2031,8.1627,TA,01_03_05_14_15_17_20_,... THIS is the BEST BRAND..,3,5
,,,,,,MADAM THIS BEST BRAND CORN,,
16,2.4263,4.1535,7.393,TA,01_03_07_09_12_17_19_,... he WATCHED the stream,1,5
,,,,,,ALL SAT FROZEN WATCHED SCREEN,,
17,2.7625,2.6909,7.3717,TA,02_05_10_12_13_15_16_,the SHAKY BARN FELL with a large CRASH,4,5
,,,,,,SHAKY BARN FELL LOUD CRASH,,
18,2.6444,3.2649,12.0965,AW,04_05_08_10_15_17_18_,SPLIT the LOG with a QUICK SHARP ..,4,5
,,,,,,SPLIT LOG QUICK SHARP BLOW,,
19,2.736,3.0935,7.0836,TA,02_04_06_12_15_19_20_,the MAN WENT to the WOODS to GATHER STICKS,5,5
,,,,,,MAN WENT WOODS GATHER STICKS,,
20,2.5957,2.9941,10.7067,TA,04_05_07_10_13_16_19_,SCHOOLS for LADIES TEACH CHARM and GRACE,5,5
,,,,,,SCHOOLS LADIES TEACH CHARM GRACE,,
21,2.8489,3.8837,8.2755,AW,02_04_12_13_16_17_20_,... TWISTED and tried to get back...,1,5
,,,,,,FISH TWISTED TURNED BENT HOOK,,
22,2.4595,3.2755,3.2759,AW,03_05_14_16_17_18_19_,,0,5
,,,,,,STRAY CAT GAVE BIRTH KITTENS,,
23,2.1745,3.5924,6.864,TA,02_04_08_10_12_14_20_,THAT... MEANS the GAME is OVER,4,5
,,,,,,THAT MOVE MEANS GAME OVER,,
24,2.4894,2.7301,6.6111,TA,05_06_08_09_13_15_18_,TRY to TRACE the five LINES of the PAINTING,4,5
,,,,,,TRY TRACE FINE LINES PAINTING,,
25,2.5842,3.2224,7.206,AW,02_03_04_07_12_14_15_,... the SLEEPING pup,1,5
,,,,,,HORN CAR WOKE SLEEPING COP,,
26,2.2322,2.6013,6.5492,TA,03_05_09_12_14_15_16_,the BEAM DROPPED DOWN on the workman's HEAD,5,5
,,,,,,BEAM DROPPED DOWN WORKMEN HEAD,,
27,2.4558,2.9051,8.7929,AW,04_06_11_12_14_17_19_,the SALT BREEZE cleared ACROSS from the SEA,4,5
,,,,,,SALT BREEZE CAME ACROSS SEA,,
28,2.3925,2.7872,5.499,AW,01_07_10_12_13_15_16_,.. the GREAT YOUNG ACTRESS,3,5
,,,,,,KNEW SKILL GREAT YOUNG ACTRESS,,
29,2.7825,3.5678,3.5683,TA,01_09_12_13_14_15_17_,,0,5
,,,,,,COLD DRIZZLE HALT BOND DRIVE,,
