Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.9844,4.0327,7.0404,TA,18_17_13_09_07_05_03_,cloth,,7
,,,,,,Slash the gold cloth into fine ribbons,,
2,2.3771,3.4421,4.778,AW,22_21_20_13_10_04_03_,nothing,,8
,,,,,,The wide road shimmered in the hot sun,,
3,2.1443,2.5831,7.0231,AW,21_20_18_14_13_12_06_,a laid back,,7
,,,,,,A lame back kept his score low,,
4,2.2689,3.5014,4.829,AW,22_17_15_14_13_10_06_,nothing,,7
,,,,,,Two blue fish swam in the tank,,
5,2.3705,3.2551,7.4619,TA,20_19_18_17_12_10_04_,saved the day,,8
,,,,,,A child's wit saved the day for us,,
6,2.3866,3.6375,7.0372,TA,21_17_12_11_09_08_03_,window,,9
,,,,,,The plant grew large and green in the window,,
7,2.4059,4.1974,5.6132,AW,21_18_17_11_09_05_03_,nothing,,9
,,,,,,A wisp of cloud hung in the blue air,,
8,2.2719,3.413,7.7808,TA,17_16_14_12_07_06_04_,same size,,6
,,,,,,Both brothers wear the same size,,
9,2.6817,3.2345,8.4584,TA,22_21_18_12_11_09_05_,child is the,,9
,,,,,,A joy to every child is the swan boat,,
10,2.25,4.0099,5.2576,AW,22_21_16_15_10_07_05_,nothing,,7
,,,,,,The soft cushion broke the man's fall,,
11,2.5649,3.2337,17.4734,TA,22_20_19_12_11_09_04_,idea is to           straight,,8
,,,,,,The idea is to sew both edges straight,,
12,2.2183,2.7493,8.7009,AW,22_21_18_16_12_10_06_,every third week,,7
,,,,,,The bill was paid every third week,,
13,2.8855,3.7167,5.8125,AW,22_19_14_12_08_06_04_,New,,8
,,,,,,Note closely the size of the gas tank,,
14,2.5318,4.1049,5.4166,AW,21_19_15_12_07_04_03_,nothing,,9
,,,,,,A pot of tea helps to pass the evening,,
15,2.4054,2.9631,11.7468,TA,22_20_18_09_08_06_03_,this is the best thing for,,8
,,,,,,Madam this is the best brand of corn,,
16,2.4263,3.1601,9.7837,TA,22_20_16_14_11_06_04_,watch the screen,,7
,,,,,,All sat frozen and watched the screen,,
17,2.7625,3.1531,12.6955,TA,21_18_13_11_10_08_07_,the shaky boy fell with a loud crash,,8
,,,,,,The shaky barn fell with a loud crash,,
18,2.6444,3.2415,7.7613,AW,19_18_15_13_08_06_05_,quick short,,8
,,,,,,Split the log with a quick sharp blow,,
19,2.736,3.1428,13.4786,TA,21_19_17_11_08_04_03_,the men            went for            sticks,,9
,,,,,,The man went to the woods to gather sticks,,
