Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.2018,5.6389,5.6394,TA,01_02_06_08_10_12_,,,7
,,,,,,Help the weak to preserve their strength,,
2,2.4182,4.8225,4.8229,AW,01_02_05_06_07_16_,,,8
,,,,,,Say it slowly but make it ring clear,,
3,2.7501,4.7498,7.1885,AW,05_06_08_10_12_16_,sparks,,9
,,,,,,The screen before the fire kept in the sparks,,
4,2.4495,4.8495,8.9533,TA,01_03_05_06_07_16_,she is between ,,8
,,,,,,Choose between the high road and the low,,
5,2.4425,3.8465,3.847,AW,03_05_09_11_12_14_,,,9
,,,,,,The bright lanterns were gay on the dark lawn,,
6,1.9098,3.0451,12.5888,TA,01_07_08_11_14_15_,the thin stripe runs down the middle,,7
,,,,,,A thin stripe runs down the middle,,
7,2.3595,4.7916,9.1753,AW,04_05_06_09_13_16_,wasting little time,,8
,,,,,,Fly by night and you waste little time,,
8,2.7594,5.7419,11.4775,TA,02_06_08_11_12_13_,ran down the edge,,9
,,,,,,A streak of color ran down the left edge,,
9,2.7612,4.254,6.9178,TA,02_07_11_14_15_16_,just cause,,8
,,,,,,Even a just cause needs power to win,,
10,1.9331,4.3525,6.2083,AW,01_03_05_09_10_13_,gently,,6
,,,,,,Nudge gently but wake her now,,
11,2.3174,4.7939,9.6257,AW,01_02_04_10_11_12_,each march,,8
,,,,,,He takes the oath of office each March,,
12,2.2259,3.7828,3.7833,TA,06_07_08_12_15_16_,,,7
,,,,,,Greet the new guests and leave quickly,,
13,2.9532,5.8219,16.2855,TA,03_06_10_12_13_15_,the lawer dropped the lost cause,,9
,,,,,,Plead with the lawyer to drop the lost cause,,
14,2.5864,4.1892,6.701,AW,02_06_08_10_11_15_,rare books,,10
,,,,,,That guy is the writer of a few banned books,,
15,2.195,3.5811,3.5815,TA,03_08_09_13_14_16_,,,5
,,,,,,Neat plans fail without luck,,
16,2.377,6.2994,14.7309,TA,01_02_06_07_09_13_,wide  hung from the frame,,6
,,,,,,His wide grin earned many friends,,
17,3.2558,6.8625,21.2138,TA,02_03_07_11_12_15_,the blade of the sword was carved with  designs,,10
,,,,,,The hilt of the sword was carved with fine design,,
18,2.3819,8.9531,16.8807,AW,01_04_07_09_11_15_,the in the   allowed the ,,10
,,,,,,A chink in the wall allowed a draft to blow,,
19,2.162,5.0085,12.3442,TA,02_03_06_08_10_15_,straight into the wood,,7
,,,,,,Drive the screw straight into the wood,,
20,2.3903,5.5918,6.8796,AW,01_07_08_12_14_16_,table,,8
,,,,,,Ripe pears are fit for a queen's table,,
21,2.0331,3.3795,3.3799,AW,03_08_09_14_15_16_,,,8
,,,,,,The ramp led up to the wide highway,,
22,2.1693,5.4057,5.4062,TA,03_05_08_09_11_16_,,,6
,,,,,,Poached eggs and tea must suffice,,
23,2.9003,4.8016,25.217,TA,01_06_07_09_11_13_,the  moved in a stately way and was gone,,10
,,,,,,The cloud moved in a stately way and was gone,,
24,2.4307,4.3514,5.9273,AW,04_05_06_08_12_15_,hope,,9
,,,,,,To have is better than to wait and hope,,
25,2.3587,3.8762,5.2201,AW,04_07_10_12_13_16_,dinner,,9
,,,,,,Hats are worn to tea and not to dinner,,
26,2.4517,3.9645,3.9649,AW,01_09_10_12_14_16_,,,9
,,,,,,Dispense with a vest on a day like this,,
27,1.9622,4.9941,23.6735,TA,01_04_07_08_10_16_,the poddle with your left foot,,7
,,,,,,Press the pedal with your left foot,,
28,2.6426,7.7653,13.3011,TA,01_04_06_09_14_16_,the strong  softly,,7
,,,,,,The fan whirled its round blades softly,,
29,2.5917,4.1997,14.0873,AW,01_02_07_10_13_14_,the stain   on the carpet,,9
,,,,,,A big wet stain was on the round carpet,,
30,2.2135,3.4186,3.4191,AW,02_04_05_09_10_16_,,,9
,,,,,,Beat the dust from the rug onto the lawn,,
31,2.1591,3.7949,3.7953,TA,01_05_07_08_11_15_,,,7
,,,,,,Light maple makes for a swell room,,
32,2.6458,4.6497,4.6502,AW,02_03_07_10_11_12_,,,9
,,,,,,Oats are a food eaten by horse and man,,
33,2.0482,3.8303,6.0621,AW,01_05_07_08_10_16_,people,,7
,,,,,,She was kind to sick old people,,
34,2.3694,5.4308,10.5345,AW,04_06_07_11_13_14_,with heavy  lines,,7
,,,,,,Draw the chart with heavy black lines,,
35,2.8232,6.3852,10.7048,TA,02_05_07_12_15_16_,with time to spare,,8
,,,,,,A thing of small note can cause despair,,
36,2.4888,3.4085,15.1202,TA,02_05_08_11_13_16_,the break in the dam almost caused a flood,,9
,,,,,,A break in the dam almost caused a flood,,
37,1.6456,3.772,10.6278,AW,01_02_04_05_09_14_,we like to see cool weather,,6
,,,,,,We like to see clear weather,,
38,2.6713,4.5096,11.6934,TA,02_05_08_14_15_16_,was kept secret,,9
,,,,,,The theft of the pearl pin was kept secret,,
39,2.1218,3.4607,10.4365,AW,01_10_11_13_14_15_,the man stood near,,8
,,,,,,The dusty bench stood by the stone wall,,
40,2.0848,6.3686,22.336,AW,02_04_05_12_13_16_,tape the sheet over the edge of the house,,9
,,,,,,Tuck the sheet under the edge of the mat,,
41,2.0294,3.9573,8.8931,AW,04_06_07_10_12_13_,lack of beauty,,7
,,,,,,Grace makes up for lack of beauty,,
42,2.582,4.0806,4.0808,AW,03_05_10_12_13_14_,,,9
,,,,,,These coins will be needed to pay his debt,,
43,2.8547,4.896,4.8965,AW,01_03_07_08_11_15_,,,8
,,,,,,The kite dipped and swayed but stayed aloft,,
44,2.5238,3.6406,14.2081,AW,03_06_09_10_13_15_,take shelter in this tent but keep still,,8
,,,,,,Take shelter in this tent but keep still,,
45,2.6919,5.5879,8.2357,TA,02_04_05_10_11_13_,to the wall,,8
,,,,,,Paint the sockets in the wall dull green,,
46,2.6935,3.5673,20.7189,AW,02_03_06_11_12_15_,the hinge on the door creaked with old age,,9
,,,,,,The hinge on the door creaked with old age,,
47,2.2157,6.1085,9.5242,TA,01_05_07_10_14_15_,pressed for ,,8
,,,,,,The bank pressed for payment of the debt,,
48,2.3275,6.1179,6.1181,AW,03_05_07_09_11_14_,,,7
,,,,,,The wall phone rang loud and often,,
49,2.211,4.3736,4.374,AW,04_05_08_14_15_16_,,,6
,,,,,,The straw nest housed five robins,,
50,2.8732,4.6282,7.588,AW,05_08_11_13_15_16_,the old house,,10
,,,,,,The sand drifts over the sill of the old house,,
51,2.2591,4.3552,4.3556,AW,02_03_06_07_11_15_,,,7
,,,,,,Their eyelids droop for want of sleep,,
52,3.3651,6.3029,12.3677,TA,01_06_08_11_12_14_,they were headed from ,,12
,,,,,,It was hidden from sight by a mass of leaves and srubs,,
53,2.5992,4.0206,22.0361,AW,05_06_07_11_12_14_,the square wooden crate was ,,9
,,,,,,The square wooden crate was packed to be shipped,,
54,2.7336,3.5538,20.7132,AW,01_02_08_14_15_16_,the smell of burning leaves itchs my nose,,8
,,,,,,The smell of burned rags itches my nose,,
55,2.4054,3.4184,7.3221,AW,02_03_04_05_09_14_,the roll of ,,9
,,,,,,A bowl of rice is free with chicken stew,,
56,2.2036,3.3028,3.3033,AW,01_02_03_07_10_11_,,,6
,,,,,,Smile when you say nasty words,,
57,2.621,4.5205,15.6001,TA,01_02_03_07_11_14_,he   and watched the boys march,,7
,,,,,,Stop whistling and watch the boys march,,
58,2.2295,5.44,11.8797,TA,01_02_04_11_13_16_,and say nothing,,7
,,,,,,Set the piece here and say nothing,,
59,1.9772,3.6592,5.6671,AW,04_06_07_08_14_15_,target,,7
,,,,,,Jerk the dart from the cork target,,
60,2.0001,3.8792,3.8796,TA,02_05_06_10_11_14_,,,7
,,,,,,She was waiting at my front lawn,,
