Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,1.9064,3.9126,9.3284,AW,01_09_10_11_12_15_,thru the internet,,7
,,,,,,A fence cuts through the corner lot,,
2,1.9395,4.0041,4.0045,AW,03_04_05_13_14_15_,,,7
,,,,,,A clean neck means a neat collar,,
3,2.3394,4.1982,8.038,AW,01_04_07_13_14_16_,shake the ,,7
,,,,,,Shake the dust from your shoes stranger,,
4,2.311,4.1784,7.0741,AW,01_03_04_07_13_15_,short ,,8
,,,,,,Crack the walnut with your sharp side teeth,,
5,2.2971,5.4107,5.4111,AW,02_08_11_12_13_14_,,,8
,,,,,,The bunch of grapes was pressed into wine,,
6,2.2887,4.2043,4.2046,AW,05_07_10_13_14_16_,,,7
,,,,,,A fur muff is stylish once more,,
7,2.8739,6.6966,20.0481,TA,03_07_08_09_11_16_,word of praises is true,,8
,,,,,,Every word and phrase he speaks is true,,
8,2.5127,4.7772,4.7776,TA,03_04_08_12_15_16_,,,8
,,,,,,Crouch before you jump or miss the mark,,
9,3.1583,5.4023,11.0349,TA,01_05_08_10_11_12_,into the far distance,,8
,,,,,,The vast space stretched into the far distance,,
10,2.7335,4,4.0004,AW,02_05_09_11_12_13_,,,9
,,,,,,The price is fair for a good antique clock,,
11,2.8982,5.4606,5.4611,TA,03_05_09_10_13_14_,,,9
,,,,,,A rich farm is rare in this sandy waste,,
12,2.8137,4.8343,19.2258,AW,01_02_06_07_10_13_,the  sank deeper into the dak turf,,8
,,,,,,The cleat sank deeply into the soft turf,,
13,2.3234,7.5476,17.2512,AW,01_06_08_11_13_14_,before the waves push it in,,9
,,,,,,Shut the hatch before the waves push it in,,
14,2.4467,4.6588,6.0745,AW,01_03_08_10_12_13_,stern,,6
,,,,,,The tin box held priceless stones,,
15,2.7563,5.1873,5.1877,TA,03_07_08_09_11_15_,,,10
,,,,,,A whiff of it will cure the most stubborn cold,,
16,2.5244,3.8467,8.3504,TA,02_04_06_08_09_16_,clouds,,8
,,,,,,Peep under the tent and see the clowns,,
17,2.5564,5.1352,5.1356,AW,01_03_04_06_11_16_,,,8
,,,,,,Breakfast buns are fine with a hot drink,,
18,2.9094,4.3515,17.1591,TA,03_04_07_12_15_16_,the loss of the   was a   defeat,,11
,,,,,,The loss of the cruiser was a blow to the fleet,,
19,2.4922,4.4234,19.9029,TA,01_04_08_09_11_14_,he wrote his name boldly at the top of the sheet,,11
,,,,,,He wrote his name boldly at the top of the sheet,,
20,2.5541,6.1353,9.1826,AW,01_03_04_07_10_16_,old and wise,,9
,,,,,,The case was puzzling to the old and wise,,
21,2.6402,8.1895,17.1491,TA,04_05_09_12_15_16_,times are tough   times ,,10
,,,,,,When the frost has come it is time for turkey,,
22,2.6908,4.2813,4.2818,AW,03_05_06_07_13_14_,,,8
,,,,,,The youth drove with zest but little skill,,
23,2.4898,4.4245,7.7203,TA,01_02_04_06_07_15_,frozen air,,9
,,,,,,A vent near the edge brought in fresh air,,
24,2.1743,4.4351,4.4355,TA,02_09_10_12_13_15_,,,8
,,,,,,The team with the best timing looks good,,
25,2.5735,3.5453,10.2891,AW,01_04_05_08_11_14_,the  jumped down ,,7
,,,,,,The news struck doubt into restless minds,,
26,2.4125,4.9552,8.443,AW,05_08_10_13_14_16_,hot  sun,,8
,,,,,,The beetle droned in the hot June sun,,
27,2.7106,4.253,13.6367,AW,01_03_07_09_11_13_,the was bent and twisted,,10
,,,,,,The point of the steel pen was bent and twisted,,
28,2.4219,4.0872,23.6227,TA,01_04_07_09_11_12_,the line where the entrance joined was clean,,8
,,,,,,The line where the edges join was clean,,
29,2.4127,6.0765,12.3244,AW,01_03_06_10_11_12_,has failed your honor,,7
,,,,,,This strong arm shall shield your honor,,
30,2.8925,5.2376,8.7813,AW,02_04_10_11_12_16_,tall glasses,,9
,,,,,,The stems of the tall glasses cracked and broke,,
31,2.6344,5.6351,7.8589,AW,02_08_09_10_12_15_,deep ,,7
,,,,,,The dry wax protects the deep scratch,,
32,2.2227,3.7532,7.081,AW,04_07_11_13_14_15_,we need an ,,8
,,,,,,We need an end of all such matter,,
33,2.8019,5.9199,14.6315,TA,01_04_09_11_12_13_,jacket goes with any shoes,,8
,,,,,,A white silk jacket goes with any shoes,,
