Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.8234,3.4223,11.1891,TA,02_03_04_10_14_16_18_,the burst scare so right with much care,,8
,,,,,,Paper is scarce so write with much care,,
2,2.7651,2.4975,8.8741,AW,02_04_06_08_11_15_17_,the heart beat stronger in more strokes,,8
,,,,,,The heart beat strongly and with firm strokes,,
3,2.0399,2.6278,6.6994,AW,02_05_07_08_12_14_18_,the ride was ... with spilled water,,7
,,,,,,A rag will soak up spilled water,,
4,2.3925,4.4024,7.2821,TA,01_05_06_07_12_14_17_,the land.. any wood,,7
,,,,,,A lathe cuts and trims any wood,,
5,2.5358,3.3588,8.7265,AW,02_03_10_11_13_14_17_,the rod is used to catch pink salmon,,8
,,,,,,A rod is used to catch pink salmon,,
6,2.4882,3.3615,8.6653,AW,01_04_10_16_17_18_20_,we find joy in the simplest things,,7
,,,,,,We find joy in the simplest things,,
7,2.4031,3.7376,8.2972,TA,02_07_08_09_15_18_19_,at the corner... find the box.. ,,8
,,,,,,Cut the cord that binds the box tightly,,
8,2.4906,3.2723,10.192,AW,04_06_07_13_14_17_20_,the coffee stand is too high for the couch,,9
,,,,,,The coffee stand is too high for the couch,,
9,2.9383,4.3818,6.7174,AW,02_05_10_11_13_14_16_,... found in the tropics,,10
,,,,,,Hemp is a weed found in parts of the tropics,,
10,2.6072,3.2538,6.9416,AW,02_03_06_09_12_13_14_,adding... to wrong things,,6
,,,,,,Adding fast leads to wrong sums,,
11,2.351,3.7028,8.3904,AW,07_10_12_17_18_19_20_,take the right path to reach the lake,,8
,,,,,,Take the winding path to reach the lake,,
12,3.1203,3.3003,7.9008,TA,02_04_08_09_10_14_19_,the log fell and tumbled into the clear stream,,9
,,,,,,The logs fell and tumbled into the clear stream,,
13,2.1907,3.0595,8.9233,AW,02_06_07_10_14_15_16_,he found the torn... ,,7
,,,,,,She sewed the torn coat quite neatly,,
14,2.8036,4.0271,8.5547,AW,01_07_11_15_16_18_19_,we went to the side show in the circus,,9
,,,,,,We talked of the side show in the circus,,
15,2.6796,2.7285,6.0732,AW,03_06_08_10_11_15_18_,mesh wire keeps chicks inside,,5
,,,,,,Mesh wire keeps chicks inside,,
16,2.3183,2.9002,10.1957,TA,01_02_10_11_13_17_20_,the .. of the rain made a pleasant sound,,9
,,,,,,The drip of the rain made a pleasant sound,,
17,2.8584,3.298,9.8497,TA,03_06_07_11_12_17_20_,soak the cloth and drown the sharp odor,,8
,,,,,,Soak the cloth and drown the sharp odor,,
18,2.7317,3.2346,8.5066,TA,03_07_08_10_14_18_20_,the stone walls were lined with colored rocks,,8
,,,,,,The store walls were lined with colored frocks,,
19,2.5212,2.8998,7.2938,AW,03_06_08_16_18_19_20_,the slush lay deep along the street,,7
,,,,,,The slush lay deep along the street,,
20,2.4292,2.5647,6.4533,AW,04_05_08_10_13_17_19_,she has a smart way of wearing clothes,,8
,,,,,,She has a smart way of wearing clothes,,
21,2.0977,2.3432,6.247,TA,02_03_06_09_12_16_19_,after the dance they went straight home,,7
,,,,,,After the dance they went straight home,,
22,1.8899,2.7937,6.6094,TA,04_05_08_11_14_15_17_,smoke poured out of every crack,,6
,,,,,,Smoke poured out of every crack,,
23,2.5424,3.7582,8.5898,AW,03_05_08_09_13_14_18_,the prince seemed dull and quite stupid,,7
,,,,,,The play seems dull and quite stupid,,
24,3.1451,4.8726,8.5523,TA,02_07_09_11_17_18_19_,the ... is the hot cross bun,,7
,,,,,,A zestful food is the hot-cross bun,,
25,2.1472,2.6972,6.7049,TA,03_06_11_12_16_18_19_,the fifth one gets snapped early,,6
,,,,,,The first worm gets snapped early,,
26,2.5355,2.8126,6.7812,AW,01_02_09_10_16_17_19_,the young kid jumps the rusty gate,,7
,,,,,,The young kid jumped the rusty gate,,
27,2.8078,3.439,6.9427,TA,02_08_15_16_17_18_19_,... in the last choice..,,9
,,,,,,Let's all join as we sing the last chorus,,
28,2.7127,4.1918,7.8305,AW,03_04_05_08_13_16_20_,the kids failed to fulfill the mass,,8
,,,,,,The crooked maze failed to fool the mous,,
29,2.5034,4.03,4.0304,TA,01_04_05_14_15_16_20_,,,8
,,,,,,The thaw came early and freed the stream,,
30,2.8163,4.0679,6.8835,TA,03_05_09_11_13_14_19_,.. in the central part of town,,9
,,,,,,The zones merge in the central part of town,,
31,3.0359,3.4021,7.294,AW,01_06_09_10_12_14_16_,the bark of the pinetree was shiny and dark,,10
,,,,,,The bark of the pine tree was shiny and dark,,
32,2.8837,3.855,10.3426,TA,02_03_04_09_16_17_18_,the... field.. at a brisk pace,,10
,,,,,,The horse trotted around the field at a brisk pac,,
33,2.8982,3.477,8.8046,TA,03_06_07_09_18_19_20_,the surface was clearn but one button was gone,,9
,,,,,,His shirt was clean but one button was gone,,
34,2.1722,2.4444,6.4292,TA,02_05_06_08_11_15_16_,put the soap on top of the bath water,,9
,,,,,,Float the soap on top of the bath water,,
35,2.24,2.4102,6.1388,TA,04_05_09_11_14_15_17_,he wrote his last novel there at the end,,9
,,,,,,He wrote his last novel there at the inn,,
36,2.4276,3.1957,5.5554,TA,02_05_06_08_11_12_18_,weddings are small.. ,,7
,,,,,,Whitings are small fish caught in nets,,
37,2.5842,3.1534,9.8412,AW,03_04_05_06_09_14_18_,the pilots siezed the crew of the last ship,,9
,,,,,,The pirates seized the crew of the lost ship,,
38,2.6006,2.8406,7.1773,TA,01_05_06_09_10_15_18_,his hip struck the knee of the next player,,9
,,,,,,His hip struck the knee of the next player,,
39,2.3272,3.1221,5.2337,TA,01_02_03_06_14_18_20_,... to find the.. ,,9
,,,,,,Look in the corner to find the tan shirt,,
40,2.8837,3.8787,9.2864,TA,01_05_06_11_13_14_20_,the flit sputtered and lit a crown torch,,8
,,,,,,The flint sputtered and lit a pine torch,,
41,2.6632,3.462,8.9417,AW,02_03_09_11_12_13_16_,he climbed... from a round block of marble,,10
,,,,,,He carved a head from the round block of marble,,
42,2.6448,4.4596,7.9392,TA,01_03_04_05_06_13_18_,the... spoils its stew,,7
,,,,,,A dash of pepper spoils beef stew,,
43,2.8738,3.017,9.0655,AW,02_04_06_09_12_16_20_,cars and busses stalled in snowdrifts,,7
,,,,,,Cars and busses stalled in snow drifts,,
44,2.442,4.9025,10.0222,TA,01_08_12_13_14_15_19_,.. promise fit for a kings palette,,9
,,,,,,A ripe plum is fit for a king's palate,,
45,2.4852,4.0148,5.5185,AW,01_02_04_05_06_08_20_,,,7
,,,,,,A tame squirrel makes a nice pet,,
46,2.1722,2.6714,7.3832,TA,01_04_05_09_11_15_18_,the earth is... and he made the serve,,8
,,,,,,The hostess taught the new maid to serve,,
47,2.7791,3.5336,8.4853,AW,02_04_11_12_15_18_19_,the seventh... hit the floor with a crash,,10
,,,,,,The set of china hit the floor with a crash,,
48,2.8062,2.7659,8.7827,TA,01_04_07_09_11_13_17_,he broke his ties with groups of former friends,,9
,,,,,,He broke his ties with groups of former friends,,
49,2.4075,3.2577,6.6014,AW,02_04_08_09_16_17_19_,look the prize... ,,6
,,,,,,Pluck the bright rose without leaves,,
50,2.4312,2.8851,7.4848,AW,02_04_06_07_11_15_18_,the boy was... with the sandals,,8
,,,,,,The boy was there when the sun rose,,
51,2.7009,4.4857,9.0454,AW,04_05_08_09_11_14_15_,.. fires... flame at his feet,,6
,,,,,,Smoky fires lack flame and heat,,
52,2.421,3.5,3.5005,TA,06_07_08_13_16_17_19_,,,7
,,,,,,A fresh start will work such wonders,,
53,2.4108,3.3098,7.3256,TA,02_05_13_14_15_17_19_,... with the side painted white,,8
,,,,,,Mark the spot with a sign painted red,,
54,2.8327,3.8284,11.0919,TA,05_06_08_13_14_16_17_,he spoke to the pipe with strong contents,,8
,,,,,,He smoked a big pipe with strong contents,,
55,2.5253,2.8814,7.5813,AW,02_05_07_11_16_17_19_,the harder he tried the less he got done,,9
,,,,,,The harder he tried the less he got done,,
56,2.6649,3.1221,7.6177,AW,01_04_09_11_12_16_17_,feel the heat of the weak dying flame,,8
,,,,,,Feel the heat of the weak dying flame,,
57,2.4896,2.4975,7.4823,AW,02_06_10_12_14_18_20_,an abrupt start does not win the prize,,8
,,,,,,An abrupt start does not win the prize,,
58,2.5707,3.88,8.8797,TA,01_05_07_09_12_15_17_,and not on the stalk of wheat grew daily,,9
,,,,,,The node on the stalk of wheat grew daily,,
59,1.6299,2.2895,7.6812,TA,04_06_12_16_17_18_20_,the man comes to neuter,,6
,,,,,,Go now and come here later,,
60,2.1259,2.5921,9.1675,AW,03_04_08_12_13_15_16_,the parents waved when the... blew,,7
,,,,,,The pennant waved when the wind blew,,
61,1.918,4.0684,8.828,TA,03_06_08_12_18_19_20_,that salt before you flew the egg,,7
,,,,,,Add salt before you fry the egg,,
62,2.4276,2.7721,8.849,TA,01_02_05_07_10_11_16_,a waxed floor makes a sweet balance,,7
,,,,,,A waxed floor makes us lose balance,,
63,2.3141,2.7019,7.324,AW,06_07_11_13_14_19_20_,the paper box is full of thumb tacks,,8
,,,,,,The paper box is full of thumb tacks,,
64,2.2883,2.7296,6.8573,TA,01_03_09_14_17_18_19_,it is late morning on the old world clock,,9
,,,,,,It is late morning on the old wall clock,,
65,2.7301,3.1027,8.9167,AW,01_09_11_12_13_16_19_,... stunned the young boy,,9
,,,,,,The beauty of the view stunned the young boy,,
66,2.4849,2.4933,6.158,AW,01_02_05_09_11_16_19_,use a pencil to write the first act,,8
,,,,,,Use a pencil to write the first draft,,
67,2.3188,3.3439,3.3443,AW,01_07_11_12_17_18_20_,,,6
,,,,,,Type out three lists of orders,,
68,1.9029,2.4579,6.0496,AW,02_09_12_14_15_18_20_,he broke in...and not done,,7
,,,,,,He broke a new shoelace that day,,
69,3.0292,3.8753,3.8758,TA,02_05_14_16_18_19_20_,,,7
,,,,,,Fruit flavors are used in fizz drinks,,
70,2.5653,2.7582,6.7428,AW,03_04_07_09_12_15_16_,her purse was full of useless trash,,7
,,,,,,Her purse was full of useless trash,,
71,2.4818,3.2627,3.2632,AW,06_08_12_13_17_18_19_,,,10
,,,,,,Sell your gift to a buyer at a good gain,,
72,2.3043,3.5084,7.548,TA,03_05_11_12_16_18_19_,leave is scarcer than... land,,6
,,,,,,Beef is scarcer than some lamb,,
73,2.1034,3.1517,6.3114,AW,06_07_08_13_14_19_20_,.. and dogs need the other,,7
,,,,,,Cats and dogs each hate the other,,
74,2.6209,3.7275,8.0792,TA,03_05_08_09_12_13_20_,the dark... in the front closet,,8
,,,,,,The dark pot hung in the front closet,,
75,2.7396,3.5348,7.6464,TA,01_03_08_12_16_17_20_,the edges are built with red clear bricks,,8
,,,,,,The houses are built of red clay bricks,,
76,2.3986,3.3393,11.2991,AW,03_05_09_11_13_15_18_,the .. was light and of lightweight,,9
,,,,,,The sofa cushion was red and of light weight,,
77,2.2058,2.0674,4.4761,TA,03_04_11_12_14_15_20_,boards wont work.. ,,6
,,,,,,Boards will warp unless kept dry,,
78,2.5503,3.7282,7.0642,AW,01_04_05_08_10_11_17_,... emersed downy brass,,7
,,,,,,Paste can cleanse the most dirty brass,,
79,2.5709,3.822,7.7657,TA,01_02_09_12_14_15_20_,screw the.... .... is needed,,9
,,,,,,Screw the round cap on as tight as needed,,
80,2.4188,3.4574,10.6329,AW,01_04_05_09_15_18_19_,stall the boat to stop it from sinking,,8
,,,,,,Bail the boat to stop it from sinking,,
