Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.9844,5.4181,9.6257,TA,05_06_10_14_16_18_20_,slash the gold cloth into fine ribbons,,7
,,,,,,Slash the gold cloth into fine ribbons,,
2,2.3771,3.6385,3.6389,AW,01_02_03_10_13_19_20_,,,8
,,,,,,The wide road shimmered in the hot sun,,
3,2.1443,2.6883,6.976,AW,02_03_05_09_10_11_17_,the lame back kepts its... low,,7
,,,,,,A lame back kept his score low,,
4,2.2689,2.8629,5.4385,AW,01_06_08_09_10_13_17_,.. swam in the tank,,7
,,,,,,Two blue fish swam in the tank,,
5,2.3705,2.8812,6.2569,TA,03_04_05_06_11_13_19_,the child's.. saved the day for us,,8
,,,,,,A child's wit saved the day for us,,
6,2.3866,2.562,7.3867,TA,02_06_11_12_14_15_20_,the plant grew large and green in the window,,9
,,,,,,The plant grew large and green in the window,,
7,2.4059,3.3075,3.3079,AW,02_05_06_12_14_18_20_,,,9
,,,,,,A wisp of cloud hung in the blue air,,
8,2.2719,3.8782,7.005,TA,06_07_09_11_16_17_19_,.. brothers were the same size,,6
,,,,,,Both brothers wear the same size,,
9,2.6817,3.7778,7.1615,TA,01_02_05_11_12_14_18_,the joy in every child is...,,9
,,,,,,A joy to every child is the swan boat,,
10,2.25,2.8081,6.7518,AW,01_02_07_08_13_16_18_,the soft whishing... ,,7
,,,,,,The soft cushion broke the man's fall,,
11,2.5649,3.5009,6.5244,TA,01_03_04_11_12_14_19_,... to set both edges straight,,8
,,,,,,The idea is to sew both edges straight,,
12,2.2183,2.3473,5.7481,AW,01_02_05_07_11_13_17_,the bill was paid every third week,,7
,,,,,,The bill was paid every third week,,
13,2.8855,3.4351,6.2108,AW,01_04_09_11_15_17_19_,... the size of the gas tank,,8
,,,,,,Note closely the size of the gas tank,,
14,2.5318,3.1396,8.7473,AW,02_04_08_11_16_19_20_,a part of... across the evening,,9
,,,,,,A pot of tea helps to pass the evening,,
15,2.4054,3.2031,8.1627,TA,01_03_05_14_15_17_20_,... this is the best brand..,,8
,,,,,,Madam this is the best brand of corn,,
16,2.4263,4.1535,7.393,TA,01_03_07_09_12_17_19_,... he watched the stream,,7
,,,,,,All sat frozen and watched the screen,,
17,2.7625,2.6909,7.3717,TA,02_05_10_12_13_15_16_,the shaky barn fell with a large crash,,8
