Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.2689,9.2738,14.4739,AW,01_03_04_09_,tape,,7
,,,,,,Two blue fish swam in the tank,,
2,2.8738,7.9087,21.3001,AW,02_03_06_09_,this is a grand season for ,,10
,,,,,,This is a grand season for hikes on the road,,
3,2.3866,7.9772,12.4569,TA,02_04_05_07_,clean up,,9
,,,,,,The plant grew large and green in the window,,
4,2.4059,5.5062,11.0419,AW,03_04_05_06_,crowd,,9
,,,,,,A wisp of cloud hung in the blue air,,
5,2.2719,9.9883,14.4926,TA,02_07_08_09_,these,,6
,,,,,,Both brothers wear the same size,,
6,2.6817,11.4962,18.9278,TA,04_06_08_09_,scorecard,,9
,,,,,,A joy to every child is the swan boat,,
7,2.25,8.471,13.5107,AW,01_02_06_09_,mans home,,7
,,,,,,The soft cushion broke the man's fall,,
8,1.8909,9.5287,20.4407,TA,01_03_04_08_,the mom was a really good cook,,7
,,,,,,We admire and love a good cook,,
9,2.2183,7.0984,20.2338,AW,03_04_07_09_,the  ? was played every third week,,7
,,,,,,The bill was paid every third week,,
10,2.8855,8.1298,18.6979,AW,01_03_06_09_,the size of the gas tank,,8
,,,,,,Note closely the size of the gas tank,,
11,2.5318,8.1277,21.7193,AW,01_02_06_07_,the  ?  helped to pay the,,9
,,,,,,A pot of tea helps to pass the evening,,
12,2.4054,5.8572,11.6979,TA,02_04_06_09_,this is the best,,8
,,,,,,Madam this is the best brand of corn,,
13,2.4263,9.1984,13.91,TA,04_07_08_09_,three,,7
,,,,,,All sat frozen and watched the screen,,
14,2.7625,8.0254,29.9447,TA,02_03_05_09_,ball fell      long grass,,8
,,,,,,The shaky barn fell with a loud crash,,
15,2.6444,9.9953,37.4424,AW,04_05_06_09_,spread the    with a quick sharp  knife,,8
,,,,,,Split the log with a quick sharp blow,,
16,2.518,0,7.6806,AW,04_05_07_08_,,,7
,,,,,,Burn peat after the logs give out,,
17,2.5957,4.8939,14.6778,TA,02_03_04_09_,school,,7
,,,,,,Schools for ladies teach charm and grace,,
18,2.8489,0,5.8075,AW,01_03_04_05_,,,9
,,,,,,The fish twisted and turned on the bent hook,,
19,2.4595,9.9685,15.1124,AW,01_04_05_06_,opinions,,7
,,,,,,The stray cat gave birth to kittens,,
20,2.5725,12.2261,16.7537,AW,01_03_07_09_,he      the same,,7
,,,,,,He said the same phrase thirty times,,
21,2.6002,0,11.0937,AW,05_06_07_09_,,,9
,,,,,,The boss ran the show with a watchful eve,,
