Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.9844,5.5489,25.1572,TA,01_03_05_06_,he SLASHed the line with a FINE ribbon,,5
,,,,,,SLASH GOLD CLOTH FINE RIBBONS,,
2,2.3771,4.8395,16.9672,AW,02_03_06_08_,the boy wears shoes on the stair,,5
,,,,,,WIDE ROAD SHIMMERED HOT SUN,,
3,2.1443,5.7253,14.885,AW,02_04_06_07_,a laid BACK kitchen for them,,5
,,,,,,LAME BACK KEPT SCORE LOW,,
4,2.2689,4.315,11.3387,AW,01_04_05_06_,he frosted the front of the cake,,5
,,,,,,TWO BLUE FISH SWAM TANK,,
5,2.8738,3.6667,15.0744,AW,04_05_07_08_,this is a GRAND SEASON for HIKES ON the ROAD,,5
,,,,,,GRAND SEASON HIKES ON ROAD,,
6,1.9089,4.7633,12.7879,TA,01_02_03_04_,the crowd was happy,,5
,,,,,,CEMENT DRIED WHEN MOVED IT,,
7,2.4059,4.0911,21.8186,AW,01_03_05_08_,he whispered high in the evening,,5
,,,,,,WISP CLOUD HUNG BLUE AIR,,
8,2.2719,5.5835,13.3123,TA,02_03_06_07_,make hand saws,,5
,,,,,,BOTH BROTHERS WEAR SAME SIZE,,
9,2.2496,4.0715,13.4722,TA,02_03_07_08_,was CHOPPED OFF,,5
,,,,,,PRINCE ORDERED HEAD CHOPPED OFF,,
10,2.25,3.6209,17.9164,AW,01_03_04_07_,the front CUSHION rocked the MAN down,,5
,,,,,,SOFT CUSHION BROKE MAN FALL,,
11,1.8909,6.8254,14.2651,TA,02_04_05_07_,my mother was a GOOD COOK,,5
,,,,,,WE ADMIRE LOVE GOOD COOK,,
12,2.2183,3.5076,12.5232,AW,01_04_06_08_,the BILL was PAID EVERY THIRD WEEK,,5
,,,,,,BILL PAID EVERY THIRD WEEK,,
13,2.8855,7.8814,16.3691,AW,01_05_06_08_,it depends on the SIZE of the GAS TANK,,5
,,,,,,NOTE CLOSELY SIZE GAS TANK,,
14,2.5318,5.2403,18.9188,AW,01_03_04_05_,her park view helped the partner,,5
,,,,,,POT TEA HELPS PASS EVENING,,
15,2.4054,4.7401,12.3957,TA,01_04_06_08_,MADAM THIS is the BEST plate of CORN,,5
,,,,,,MADAM THIS BEST BRAND CORN,,
16,2.6636,4.6931,19.6766,AW,04_05_06_08_,ride a high mountain to the chairs,,5
,,,,,,WRITE FOND NOTE FRIEND CHERISH,,
17,2.7625,4.5715,21.819,TA,01_03_04_06_,we should be       and FELL with a LOUD CRASH,,5
,,,,,,SHAKY BARN FELL LOUD CRASH,,
18,2.6444,5.5652,17.125,AW,02_03_06_08_,skip the    with a pencil now,,5
,,,,,,SPLIT LOG QUICK SHARP BLOW,,
19,2.518,8.5835,14.4553,AW,02_03_07_08_,AFTER the lights give OUT,,5
,,,,,,BURN PEAT AFTER LOGS OUT,,
