Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,1.9665,2.6574,5.8477,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,WHEN you HEAR the BELL COME QUICKLY,,5
,,,,,,WHEN HEAR BELL COME QUICKLY,,
2,2.5566,2.7896,51.6696,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,LEAVE NOW and YOU'll ARRIVE on TIME,,5
,,,,,,LEAVE NOW YOU ARRIVE TIME,,
3,2.3322,2.7072,6.8746,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,HE SENT tHE BOY on a SHORT ERRAND,,5
,,,,,,HE SENT BOY SHORT ERRAND,,
4,2.2571,2.7372,5.7609,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,the LONG JOURNEY HOME TOOK a YEAR,,5
,,,,,,LONG JOURNEY HOME TOOK YEAR,,
5,2.1579,2.5487,5.5302,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,OPEN YOUR BOOK to the FIRST PAGE,,5
,,,,,,OPEN YOUR BOOK FIRST PAGE,,
6,2.0875,2.5632,8.0517,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,the CORNER storm was dropped LAST NIGHT,,5
,,,,,,CORNER STORE ROBBED LAST NIGHT,,
7,2.3609,2.8468,7.3918,AW,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,a THIN BOOK FITS in the SIDE POCKET,,5
,,,,,,THIN BOOK FITS SIDE POCKET,,
8,1.9937,2.3469,9.3351,TA,01_02_03_04_05_06_07_08_09_10_11_12_13_14_15_16_17_18_19_20_,WILL you PLEASE ANSWER THAT PHONE????,,5
,,,,,,WILL PLEASE ANSWER THAT PHONE,,
