Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,1.9665,3.4408,19.0948,TA,22_21_20_19_18_17_16_15_14_13_12_11_10_09_08_07_06_05_04_03_,When u hear the bell  come quickly.,,7
,,,,,,When you hear the bell come quickly,,
2,2.5566,3.3956,19.6677,TA,22_21_20_19_18_17_16_15_14_13_12_11_10_09_08_07_06_05_04_03_,Leave now and we will arrive on time.,,8
,,,,,,Leave now and you will arrive on time,,
3,2.3322,3.2044,19.5871,TA,22_21_20_19_18_17_16_15_14_13_12_11_10_09_08_07_06_05_04_03_,H e sent the boy on a small errand.,,8
,,,,,,He sent the boy on a short errand,,
4,2.2571,3.6939,30.949,TA,22_21_20_19_18_17_16_15_14_13_12_11_10_09_08_07_06_05_04_03_,The long journey home could be a year.,,7
,,,,,,The long journey home took a year,,
5,2.1579,3.1165,14.94,TA,22_21_20_19_18_17_16_15_14_13_12_11_10_09_08_07_06_05_04_03_,Open your book to the first page.,,7
,,,,,,Open your book to the first page,,
6,2.0875,3.5113,16.8709,TA,22_21_20_19_18_17_16_15_14_13_12_11_10_09_08_07_06_05_04_03_,THe corner store was robbed last night.,,7
,,,,,,The corner store was robbed last night,,
7,2.3609,6.2511,18.8747,AW,22_21_20_19_18_17_16_15_14_13_12_11_10_09_08_07_06_05_04_03_,The timble fits in the side pocket.,,8
,,,,,,A thin book fits in the side pocket,,
8,1.9937,2.8998,18.5875,TA,22_21_20_19_18_17_16_15_14_13_12_11_10_09_08_07_06_05_04_03_,Will you please answer that phone?,,6
,,,,,,Will you please answer that phone,,
9,2.3592,3.3209,20.3763,AW,22_21_20_19_18_17_16_15_14_13_12_11_10_09_08_07_06_05_04_03_,One step more and the board will collaspe.,,8
,,,,,,One step more and the board will collapse,,
10,2.5901,3.7169,28.3642,AW,22_21_20_19_18_17_16_15_14_13_12_11_10_09_08_07_06_05_04_03_,Seven seals were stamped on Greg's sheets.,,7
,,,,,,Seven seals were stamped on great sheets,,
11,2.6556,3.3392,19.3147,AW,22_21_20_19_18_17_16_15_14_13_12_11_10_09_08_07_06_05_04_03_,The street are narrow and full of sharp turns.,,9
,,,,,,The streets are narrow and full of sharp turns,,
12,2.8093,3.2198,16.1793,TA,22_21_20_19_18_17_16_15_14_13_12_11_10_09_08_07_06_05_04_03_,The blind man counted his old coins.,,7
,,,,,,The blind man counted his old coins,,
13,2.2146,5.0996,40.7065,AW,22_21_20_19_18_17_16_15_14_13_12_11_10_09_08_07_06_05_04_03_,A flat pad takes up atheltic space.,,7
,,,,,,A flat pack takes less luggage space,,
14,2.1878,3.083,17.2734,TA,22_21_20_19_18_17_16_15_14_13_12_11_10_09_08_07_06_05_04_03_,She saw a cat in the neighbor's house.,,8
,,,,,,She saw a cat in the neighbor's house,,
15,1.9766,9.0517,24.1951,AW,22_21_20_19_18_17_16_15_14_13_12_11_10_09_08_07_06_05_04_03_,Green ? in the punch bowl.,,6
,,,,,,Green ice frosted the punch bowl,,
