Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.6961,5.4844,16.5237,AW,20_19_16_15_12_09_08_,a POUND of SUGAR COSTS MORE than EGGS,,5
,,,,,,POUND SUGAR COSTS MORE EGGS,,
2,2.1039,7.7494,13.8049,AW,20_13_11_10_08_06_05_,?? shoe shiner,,5
,,,,,,MOVE VAT OVER HOT FIRE,,
3,2.0491,5.0174,14.3288,TA,21_18_17_13_12_09_07_,WE are SURE that ONE more is ENOUGH,,5
,,,,,,WE SURE ONE WAR ENOUGH,,
4,2.2652,5.6831,14.8506,AW,17_14_12_10_08_04_03_,2 + 7 is LESS than 10,,5
,,,,,,TWO PLUS SEVEN LESS TEN,,
5,2.7899,6.5383,31.9377,AW,18_16_14_11_08_07_03_,the SPOT on the wall was MADE by GREEN INK,,5
,,,,,,SPOT BLOTTER MADE GREEN INK,,
6,2.9545,7.4688,9.3564,TA,19_15_12_11_09_05_04_,??,,5
,,,,,,SASH GOLD SILK TRIM DRESS,,
7,2.5382,6.7995,15.4954,AW,21_18_16_14_13_10_05_,the task was USED to ??,,5
,,,,,,TUSK USED MAKE COSTLY GIFTS,,
8,2.6823,6.4382,24.7903,AW,22_18_17_12_11_08_07_,dry grass can be USED to KINDLE a FIRE,,5
,,,,,,CORN COBS USED KINDLE FIRE,,
9,2.318,5.4567,13.1366,TA,17_15_14_10_09_08_03_,the ?? the LOCK,,5
,,,,,,KEY YOU DESIGNED FIT LOCK,,
10,2.8115,6.5638,18.1476,TA,21_18_15_09_08_07_03_,the ?? from the BROWN JUG is TASTY,,5
,,,,,,TEA SERVED BROWN JUG TASTY,,
11,2.6373,4.9694,20.9767,TA,20_17_16_14_13_07_03_,this will leave the WORLD to observe his theory,,5
,,,,,,LEAD WORLD MORE SOUND FURY,,
12,2.4142,4.4181,6.1943,AW,21_17_11_10_09_06_05_,??,,5
,,,,,,FELT GAY SHIP ARRIVED PORT,,
13,1.9418,4.8533,26.0452,AW,21_16_14_12_10_07_06_,WE ADMIRE him more than a GOOD COOK,,5
,,,,,,WE ADMIRE LOVE GOOD COOK,,
14,2.8065,7.9428,20.0384,TA,22_14_13_11_10_09_06_,CANNED PEARS LACK FULL FLAVOR,,5
,,,,,,CANNED PEARS LACK FULL FLAVOR,,
15,2.7656,6.0075,21.3508,TA,20_18_16_14_13_11_03_,the neck of the SWAN was full and GRACEFUL,,5
