Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.9844,7.3177,16.1496,TA,18_17_13_09_07_05_03_,she watched the gold ??,,7
,,,,,,Slash the gold cloth into fine ribbons,,
2,2.3771,5.5169,7.5477,AW,22_21_20_13_10_04_03_,??,,8
,,,,,,The wide road shimmered in the hot sun,,
3,2.1443,5.4242,13.4403,AW,21_20_18_14_13_12_06_,a ?? kept its ??,,7
,,,,,,A lame back kept his score low,,
4,2.2689,6.8755,25.2588,AW,22_17_15_14_13_10_06_,ten little fish swam in a tank,,7
,,,,,,Two blue fish swam in the tank,,
5,2.3705,7.1085,11.3166,TA,20_19_18_17_12_10_04_,a child ??,,8
,,,,,,A child's wit saved the day for us,,
6,2.3866,5.1387,12.2261,TA,21_17_12_11_09_08_03_,the ?? in the window,,9
,,,,,,The plant grew large and green in the window,,
7,2.4059,6.4438,8.6435,AW,21_18_17_11_09_05_03_,??,,9
,,,,,,A wisp of cloud hung in the blue air,,
8,2.2719,6.6325,15.4,TA,17_16_14_12_07_06_04_,both brothers were the same size,,6
,,,,,,Both brothers wear the same size,,
9,2.6817,7.185,17.5926,TA,22_21_18_12_11_09_05_,?? every child is the ??,,9
,,,,,,A joy to every child is the swan boat,,
10,2.25,4.8571,16.6169,AW,22_21_16_15_10_07_05_,the soft tissue broke his fall,,7
,,,,,,The soft cushion broke the man's fall,,
11,2.5649,4.9862,17.1775,TA,22_20_19_12_11_09_04_,the idea is to set the edges straight,,8
,,,,,,The idea is to sew both edges straight,,
12,2.2183,5.0686,21.7322,AW,22_21_18_16_12_10_06_,the band played every third week,,7
,,,,,,The bill was paid every third week,,
13,2.8855,5.6882,17.2081,AW,22_19_14_12_08_06_04_,?? of the gas tank,,8
,,,,,,Note closely the size of the gas tank,,
14,2.5318,4.123,13.299,AW,21_19_15_12_07_04_03_,a pot of tea helps to ??,,9
,,,,,,A pot of tea helps to pass the evening,,
15,2.4054,9.2125,28.9077,TA,22_20_18_09_08_06_03_,?? this is the best time of ??,,8
,,,,,,Madam this is the best brand of corn,,
16,2.4263,12.3214,23.2726,TA,22_20_16_14_11_06_04_,?? sat frozen as he watched the screen,,7
,,,,,,All sat frozen and watched the screen,,
17,2.7625,9.8985,34.2101,TA,21_18_13_11_10_08_07_,the ?? shattered with a loud crash,,8
,,,,,,The shaky barn fell with a loud crash,,
18,2.6444,5.6882,13.8562,AW,19_18_15_13_08_06_05_,?? short and low ,,8
,,,,,,Split the log with a quick sharp blow,,
19,2.736,3.6328,13.4166,TA,21_19_17_11_08_04_03_,the men went to the woods to gather sticks,,9
,,,,,,The man went to the woods to gather sticks,,
20,2.5957,5.7969,14.1167,TA,19_18_16_13_10_07_04_,the ?? teach charm and grace,,7
,,,,,,Schools for ladies teach charm and grace,,
21,2.8489,7.1758,9.032,AW,21_19_11_10_07_06_03_,??,,9
,,,,,,The fish twisted and turned on the bent hook,,
