Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.4813,11.0007,23.7683,TA,22_21_14_11_10_05_03_,take a STRIP of CARPET from the WORN FLOOR,,5
,,,,,,TACK STRIP CARPET WORN FLOOR,,
2,1.9246,3.3752,4.3442,AW,19_16_15_14_11_10_08_,???,,5
,,,,,,CODE USED WHEN SECRETS SENT,,
3,2.9866,7.3713,14.0269,AW,22_21_20_14_13_10_08_,the crews in the winter???,,5
,,,,,,CRUISE WATERS SLEEK YACHT FUN,,
4,2.0734,6.6897,12.5454,AW,22_20_18_15_09_06_05_,?? LARGE posts,,5
,,,,,,CUT PIE INTO LARGE PARTS,,
5,2.722,4.8595,5.7313,TA,20_17_15_14_13_12_08_,???,,5
,,,,,,PIPE RAN ALMOST LENGTH DITCH,,
6,2.6633,5.3971,15.7727,TA,19_15_10_09_07_05_03_,she screamed BEFORE the silence ???,,5
,,,,,,SCREEN BEFORE FIRE KEPT SPARKS,,
7,2.3092,4.8786,10.0623,AW,22_20_16_11_10_08_05_,the ?? to the FINISH,,5
,,,,,,THIS HORSE NOSE WAY FINISH,,
8,2.2496,4.6308,12.2075,TA,20_17_16_13_08_07_03_,the ?? ORDERED his ?? OFF,,5
,,,,,,PRINCE ORDERED HEAD CHOPPED OFF,,
9,2.7196,6.7603,18.7839,TA,22_19_18_15_09_08_05_,SINK ?? PILE of DISHES,,5
,,,,,,SINK THING WHICH PILE DISHES,,
10,2.4312,3.4532,13.4769,AW,21_20_19_13_09_08_04_,the BOY was THERE WHEN the SUN ROSE,,5
,,,,,,BOY THERE WHEN SUN ROSE,,
11,3.0418,8.1587,12.7745,TA,19_17_12_11_10_07_06_,?? be aware ??,,5
,,,,,,MATTERS NOT READS WORDS THOSE,,
12,2.6977,6.931,16.1706,AW,21_17_12_11_07_06_03_,the RICH ?? SANDY,,5
,,,,,,RICH FARM RARE SANDY WASTE,,
13,2.6619,6.3178,15.5574,AW,15_14_12_11_09_05_03_,the WAGON MOVED on ?? WHEELS,,5
,,,,,,WAGON MOVED WELL OILED WHEELS,,
14,2.2801,4.0957,13.5193,AW,21_19_18_17_10_05_03_,?? plan to ?? suit,,5
,,,,,,LOOK CORNER FIND TAN SHIRT,,
15,2.5018,4.0856,4.9095,TA,22_17_11_10_09_08_04_,??,,5
,,,,,,HIGH SEATS BEST FOOTBALL FANS,,
16,2.0956,5.6825,13.4752,TA,21_20_17_12_08_07_06_,?? FOUR KINDS of ??,,5
,,,,,,BOTTLES HOLD FOUR KINDS RUM,,
17,2.2172,5.3524,13.0481,TA,21_18_13_11_10_09_05_,the nurse ?? wider ??,,5
,,,,,,BIRCH LOOKED STARK WHITE LONESOME,,
18,2.5636,7.6694,23.2288,AW,22_21_19_14_13_05_04_,a sudden SMILE ?? FEW FRIENDS,,5
,,,,,,SULLEN SMILE GETS FEW FRIENDS,,
